State/UT,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit,month,day_of_year,lag_1,lag_7,rolling_mean_7
Punjab,Vegetables,Onion,2025-09-16,954.47,Metric Tonnes,1230.87,Rs./Quintal,9,259,856.23,1498.73,949.8757142857143
Punjab,Vegetables,Onion,2025-09-17,1069.79,Metric Tonnes,1249.93,Rs./Quintal,9,260,954.47,974.94,872.1242857142857
Punjab,Vegetables,Onion,2025-09-18,852.5,Metric Tonnes,1239.9,Rs./Quintal,9,261,1069.79,816.55,885.6742857142856
Punjab,Vegetables,Onion,2025-09-19,992.59,Metric Tonnes,1284.79,Rs./Quintal,9,262,852.5,1311.58,890.8100000000001
Punjab,Vegetables,Onion,2025-09-20,262.46,Metric Tonnes,1321.21,Rs./Quintal,9,263,992.59,1163.7,845.2399999999999
Punjab,Vegetables,Onion,2025-09-21,106.3,Metric Tonnes,1677.42,Rs./Quintal,9,264,262.46,27.4,716.4914285714285
Punjab,Vegetables,Onion,2025-09-22,1843.44,Metric Tonnes,1094.77,Rs./Quintal,9,265,106.3,856.23,727.7628571428571
Punjab,Vegetables,Onion,2025-09-23,1111.82,Metric Tonnes,1240.38,Rs./Quintal,9,266,1843.44,954.47,868.7928571428571
Punjab,Vegetables,Onion,2025-09-24,926.18,Metric Tonnes,1244.94,Rs./Quintal,9,267,1111.82,1069.79,891.2714285714285
Punjab,Vegetables,Onion,2025-09-25,830.62,Metric Tonnes,1176.96,Rs./Quintal,9,268,926.18,852.5,870.7557142857142
Punjab,Vegetables,Onion,2025-09-26,874.81,Metric Tonnes,1191.88,Rs./Quintal,9,269,830.62,992.59,867.63
Punjab,Vegetables,Onion,2025-09-27,597.07,Metric Tonnes,1207.09,Rs./Quintal,9,270,874.81,262.46,850.8042857142857
Punjab,Vegetables,Onion,2025-09-28,83.4,Metric Tonnes,1559.23,Rs./Quintal,9,271,597.07,106.3,898.6057142857143
Punjab,Vegetables,Onion,2025-09-29,2744.46,Metric Tonnes,1019.4,Rs./Quintal,9,272,83.4,1843.44,895.3342857142858
Punjab,Vegetables,Onion,2025-09-30,1086.25,Metric Tonnes,1115.42,Rs./Quintal,9,273,2744.46,1111.82,1024.0514285714285
Punjab,Vegetables,Onion,2025-10-01,720.91,Metric Tonnes,1198.13,Rs./Quintal,10,274,1086.25,926.18,1020.3985714285715
Punjab,Vegetables,Onion,2025-10-02,927.27,Metric Tonnes,1219.86,Rs./Quintal,10,275,720.91,830.62,991.0742857142858
Punjab,Vegetables,Onion,2025-10-03,702.0,Metric Tonnes,1170.02,Rs./Quintal,10,276,927.27,874.81,1004.8814285714286
Punjab,Vegetables,Onion,2025-10-04,863.12,Metric Tonnes,1207.47,Rs./Quintal,10,277,702.0,597.07,980.1942857142858
Punjab,Vegetables,Onion,2025-10-05,36.16,Metric Tonnes,1625.3,Rs./Quintal,10,278,863.12,83.4,1018.2014285714287
Punjab,Vegetables,Onion,2025-10-06,1074.34,Metric Tonnes,1097.43,Rs./Quintal,10,279,36.16,2744.46,1011.4528571428572
Punjab,Vegetables,Onion,2025-10-07,526.08,Metric Tonnes,1284.99,Rs./Quintal,10,280,1074.34,1086.25,772.8642857142858
Punjab,Vegetables,Onion,2025-10-08,892.25,Metric Tonnes,1302.12,Rs./Quintal,10,281,526.08,720.91,692.84
Punjab,Vegetables,Onion,2025-10-09,683.59,Metric Tonnes,1256.32,Rs./Quintal,10,282,892.25,927.27,717.3171428571429
Punjab,Vegetables,Onion,2025-10-10,732.52,Metric Tonnes,1224.46,Rs./Quintal,10,283,683.59,702.0,682.5057142857142
Punjab,Vegetables,Onion,2025-10-11,787.69,Metric Tonnes,1151.34,Rs./Quintal,10,284,732.52,863.12,686.8657142857144
Punjab,Vegetables,Onion,2025-10-12,46.0,Metric Tonnes,1584.02,Rs./Quintal,10,285,787.69,36.16,676.09
Punjab,Vegetables,Onion,2025-10-13,1039.93,Metric Tonnes,1120.65,Rs./Quintal,10,286,46.0,1074.34,677.4957142857144
Punjab,Vegetables,Onion,2025-10-14,1501.73,Metric Tonnes,1085.69,Rs./Quintal,10,287,1039.93,526.08,672.58
Punjab,Vegetables,Onion,2025-10-15,831.34,Metric Tonnes,1232.08,Rs./Quintal,10,288,1501.73,892.25,811.9585714285715
Punjab,Vegetables,Onion,2025-10-16,1241.24,Metric Tonnes,1182.0,Rs./Quintal,10,289,831.34,683.59,803.2571428571429
Punjab,Vegetables,Onion,2025-10-17,5041.26,Metric Tonnes,949.08,Rs./Quintal,10,290,1241.24,732.52,882.9214285714287
Punjab,Vegetables,Onion,2025-10-18,1532.86,Metric Tonnes,1058.19,Rs./Quintal,10,291,5041.26,787.69,1498.4557142857143
Punjab,Vegetables,Onion,2025-10-19,63.53,Metric Tonnes,1554.55,Rs./Quintal,10,292,1532.86,46.0,1604.9085714285716
Punjab,Vegetables,Onion,2025-10-20,2111.23,Metric Tonnes,989.6,Rs./Quintal,10,293,63.53,1039.93,1607.412857142857
Punjab,Vegetables,Onion,2025-10-21,617.36,Metric Tonnes,1102.69,Rs./Quintal,10,294,2111.23,1501.73,1760.455714285714
Punjab,Vegetables,Onion,2025-10-22,710.63,Metric Tonnes,1284.39,Rs./Quintal,10,295,617.36,831.34,1634.1171428571429
Punjab,Vegetables,Onion,2025-10-23,1097.67,Metric Tonnes,1143.89,Rs./Quintal,10,296,710.63,1241.24,1616.8728571428571
Punjab,Vegetables,Onion,2025-10-24,886.61,Metric Tonnes,1163.24,Rs./Quintal,10,297,1097.67,5041.26,1596.3628571428574
Punjab,Vegetables,Onion,2025-10-25,720.15,Metric Tonnes,1168.65,Rs./Quintal,10,298,886.61,1532.86,1002.8414285714287
Punjab,Vegetables,Onion,2025-10-26,36.1,Metric Tonnes,1545.71,Rs./Quintal,10,299,720.15,63.53,886.74
Punjab,Vegetables,Onion,2025-10-27,1163.78,Metric Tonnes,1084.51,Rs./Quintal,10,300,36.1,2111.23,882.8214285714286
Punjab,Vegetables,Onion,2025-10-28,909.43,Metric Tonnes,1137.62,Rs./Quintal,10,301,1163.78,617.36,747.4714285714286
Punjab,Vegetables,Onion,2025-10-29,616.64,Metric Tonnes,1222.72,Rs./Quintal,10,302,909.43,710.63,789.1957142857143
Punjab,Vegetables,Onion,2025-10-30,698.58,Metric Tonnes,1112.84,Rs./Quintal,10,303,616.64,1097.67,775.7685714285715
Punjab,Vegetables,Onion,2025-10-31,1908.74,Metric Tonnes,1173.83,Rs./Quintal,10,304,698.58,886.61,718.7557142857142
Punjab,Vegetables,Onion,2025-11-01,1077.92,Metric Tonnes,1182.71,Rs./Quintal,11,305,1908.74,720.15,864.7742857142857
Punjab,Vegetables,Onion,2025-11-02,43.02,Metric Tonnes,1495.26,Rs./Quintal,11,306,1077.92,36.1,915.8842857142857
Punjab,Vegetables,Onion,2025-11-03,889.34,Metric Tonnes,1134.41,Rs./Quintal,11,307,43.02,1163.78,916.8728571428571
Punjab,Vegetables,Onion,2025-11-04,590.52,Metric Tonnes,1242.83,Rs./Quintal,11,308,889.34,909.43,877.6671428571428
Punjab,Vegetables,Onion,2025-11-05,524.66,Metric Tonnes,1012.42,Rs./Quintal,11,309,590.52,616.64,832.1085714285715
Punjab,Vegetables,Onion,2025-11-06,517.05,Metric Tonnes,940.69,Rs./Quintal,11,310,524.66,698.58,818.9685714285715
Punjab,Vegetables,Onion,2025-11-07,335.4,Metric Tonnes,1190.38,Rs./Quintal,11,311,517.05,1908.74,793.0357142857143
Punjab,Vegetables,Onion,2025-11-08,344.75,Metric Tonnes,1149.52,Rs./Quintal,11,312,335.4,1077.92,568.2728571428571
Punjab,Vegetables,Onion,2025-11-09,153.55,Metric Tonnes,1267.28,Rs./Quintal,11,313,344.75,43.02,463.53428571428566
Punjab,Vegetables,Onion,2025-11-10,1549.95,Metric Tonnes,1386.88,Rs./Quintal,11,314,153.55,889.34,479.32428571428574
Punjab,Vegetables,Onion,2025-11-11,886.36,Metric Tonnes,1089.96,Rs./Quintal,11,315,1549.95,590.52,573.6971428571429
Punjab,Vegetables,Onion,2025-11-12,451.45,Metric Tonnes,1041.01,Rs./Quintal,11,316,886.36,524.66,615.96
Punjab,Vegetables,Onion,2025-11-13,614.76,Metric Tonnes,1155.28,Rs./Quintal,11,317,451.45,517.05,605.5014285714286
Punjab,Vegetables,Onion,2025-11-14,398.1,Metric Tonnes,983.9,Rs./Quintal,11,318,614.76,335.4,619.4599999999999
Punjab,Vegetables,Onion,2025-11-15,260.34,Metric Tonnes,1058.37,Rs./Quintal,11,319,398.1,344.75,628.4171428571428
Punjab,Vegetables,Onion,2025-11-16,79.41,Metric Tonnes,1580.58,Rs./Quintal,11,320,260.34,153.55,616.3585714285715
Punjab,Vegetables,Onion,2025-11-17,706.89,Metric Tonnes,1023.2,Rs./Quintal,11,321,79.41,1549.95,605.7671428571429
Punjab,Vegetables,Onion,2025-11-18,717.64,Metric Tonnes,1085.04,Rs./Quintal,11,322,706.89,886.36,485.33000000000004
Punjab,Vegetables,Onion,2025-11-19,658.14,Metric Tonnes,1234.69,Rs./Quintal,11,323,717.64,451.45,461.2271428571429
Punjab,Vegetables,Onion,2025-11-20,547.61,Metric Tonnes,1191.22,Rs./Quintal,11,324,658.14,614.76,490.7542857142857
Punjab,Vegetables,Onion,2025-11-21,595.53,Metric Tonnes,1096.32,Rs./Quintal,11,325,547.61,398.1,481.1614285714286
Punjab,Vegetables,Onion,2025-11-22,407.48,Metric Tonnes,1041.51,Rs./Quintal,11,326,595.53,260.34,509.36571428571426
Punjab,Vegetables,Onion,2025-11-23,70.5,Metric Tonnes,1664.6,Rs./Quintal,11,327,407.48,79.41,530.3857142857142
Punjab,Vegetables,Onion,2025-11-24,633.82,Metric Tonnes,1057.07,Rs./Quintal,11,328,70.5,706.89,529.1128571428571
Punjab,Vegetables,Onion,2025-11-25,644.91,Metric Tonnes,1087.04,Rs./Quintal,11,329,633.82,717.64,518.6742857142857
Punjab,Vegetables,Onion,2025-11-26,887.2,Metric Tonnes,1119.27,Rs./Quintal,11,330,644.91,658.14,508.28428571428566
Punjab,Vegetables,Onion,2025-11-27,554.0,Metric Tonnes,1121.52,Rs./Quintal,11,331,887.2,547.61,541.0071428571429
Punjab,Vegetables,Onion,2025-11-28,674.97,Metric Tonnes,980.67,Rs./Quintal,11,332,554.0,595.53,541.92
Punjab,Vegetables,Onion,2025-11-29,360.72,Metric Tonnes,1239.89,Rs./Quintal,11,333,674.97,407.48,553.2685714285715
Punjab,Vegetables,Onion,2025-11-30,31.99,Metric Tonnes,1444.83,Rs./Quintal,11,334,360.72,70.5,546.5885714285715
Punjab,Vegetables,Onion,2025-12-01,930.28,Metric Tonnes,1035.2,Rs./Quintal,12,335,31.99,633.82,541.0871428571429
Punjab,Vegetables,Onion,2025-12-02,1416.7,Metric Tonnes,1294.98,Rs./Quintal,12,336,930.28,644.91,583.4385714285714
Punjab,Vegetables,Onion,2025-12-03,1262.72,Metric Tonnes,1321.93,Rs./Quintal,12,337,1416.7,887.2,693.6942857142858
Punjab,Vegetables,Onion,2025-12-04,1136.95,Metric Tonnes,1293.98,Rs./Quintal,12,338,1262.72,554.0,747.34
Punjab,Vegetables,Onion,2025-12-05,925.57,Metric Tonnes,1350.98,Rs./Quintal,12,339,1136.95,674.97,830.6185714285714
Punjab,Vegetables,Onion,2025-12-06,682.8,Metric Tonnes,1469.74,Rs./Quintal,12,340,925.57,360.72,866.4185714285713
Punjab,Vegetables,Onion,2025-12-07,435.0,Metric Tonnes,1786.79,Rs./Quintal,12,341,682.8,31.99,912.4300000000001
Punjab,Vegetables,Onion,2025-12-08,1637.26,Metric Tonnes,1229.23,Rs./Quintal,12,342,435.0,930.28,970.0028571428571
Punjab,Vegetables,Onion,2025-12-09,1260.87,Metric Tonnes,1388.22,Rs./Quintal,12,343,1637.26,1416.7,1071.0
Punjab,Vegetables,Onion,2025-12-10,1038.96,Metric Tonnes,1520.9,Rs./Quintal,12,344,1260.87,1262.72,1048.7385714285715
Punjab,Vegetables,Onion,2025-12-11,436.72,Metric Tonnes,1432.33,Rs./Quintal,12,345,1038.96,1136.95,1016.7728571428571
Punjab,Vegetables,Onion,2025-12-12,924.76,Metric Tonnes,1535.65,Rs./Quintal,12,346,436.72,925.57,916.74
Punjab,Vegetables,Onion,2025-12-13,426.63,Metric Tonnes,1382.21,Rs./Quintal,12,347,924.76,682.8,916.6242857142859
Punjab,Vegetables,Onion,2025-12-14,428.67,Metric Tonnes,1504.32,Rs./Quintal,12,348,426.63,435.0,880.0285714285714
Punjab,Vegetables,Onion,2025-12-15,1132.26,Metric Tonnes,1469.1,Rs./Quintal,12,349,428.67,1637.26,879.1242857142857
Punjab,Vegetables,Onion,2025-12-16,1310.43,Metric Tonnes,1746.42,Rs./Quintal,12,350,1132.26,1260.87,806.9814285714285
Punjab,Vegetables,Onion,2025-12-17,926.23,Metric Tonnes,1693.29,Rs./Quintal,12,351,1310.43,1038.96,814.0614285714286
Punjab,Vegetables,Onion,2025-12-18,943.87,Metric Tonnes,1775.4,Rs./Quintal,12,352,926.23,436.72,797.9571428571428
Punjab,Vegetables,Onion,2025-12-19,924.94,Metric Tonnes,1794.77,Rs./Quintal,12,353,943.87,924.76,870.4071428571427
Punjab,Vegetables,Onion,2025-12-20,643.79,Metric Tonnes,1765.14,Rs./Quintal,12,354,924.94,426.63,870.4328571428572
Punjab,Vegetables,Onion,2025-12-21,43.13,Metric Tonnes,1704.87,Rs./Quintal,12,355,643.79,428.67,901.4557142857144
Punjab,Vegetables,Onion,2025-12-22,1106.3,Metric Tonnes,1690.55,Rs./Quintal,12,356,43.13,1132.26,846.3785714285715
Punjab,Vegetables,Onion,2025-12-23,1102.74,Metric Tonnes,1771.88,Rs./Quintal,12,357,1106.3,1310.43,842.6700000000001
Punjab,Vegetables,Onion,2025-12-24,819.12,Metric Tonnes,1772.11,Rs./Quintal,12,358,1102.74,926.23,813.0
Punjab,Vegetables,Onion,2025-12-25,917.94,Metric Tonnes,1680.68,Rs./Quintal,12,359,819.12,943.87,797.6985714285714
Punjab,Vegetables,Onion,2025-12-26,1127.27,Metric Tonnes,1645.45,Rs./Quintal,12,360,917.94,924.94,793.9942857142858
Punjab,Vegetables,Onion,2025-12-27,676.68,Metric Tonnes,1812.91,Rs./Quintal,12,361,1127.27,643.79,822.8985714285715
Punjab,Vegetables,Onion,2025-12-28,95.7,Metric Tonnes,1726.96,Rs./Quintal,12,362,676.68,43.13,827.5971428571429
Punjab,Vegetables,Onion,2025-12-29,666.65,Metric Tonnes,1824.06,Rs./Quintal,12,363,95.7,1106.3,835.1071428571429
Punjab,Vegetables,Onion,2025-12-30,921.38,Metric Tonnes,1916.42,Rs./Quintal,12,364,666.65,1102.74,772.3000000000001
Punjab,Vegetables,Onion,2025-12-31,1010.08,Metric Tonnes,1908.36,Rs./Quintal,12,365,921.38,819.12,746.3914285714285
Punjab,Vegetables,Onion,2026-01-01,639.46,Metric Tonnes,1694.72,Rs./Quintal,1,1,1010.08,917.94,773.6714285714286
Punjab,Vegetables,Onion,2026-01-02,883.47,Metric Tonnes,1895.73,Rs./Quintal,1,2,639.46,1127.27,733.8885714285715
Punjab,Vegetables,Onion,2026-01-03,881.92,Metric Tonnes,1952.68,Rs./Quintal,1,3,883.47,676.68,699.0600000000001
Punjab,Vegetables,Onion,2026-01-04,45.33,Metric Tonnes,1699.21,Rs./Quintal,1,4,881.92,95.7,728.38
Punjab,Vegetables,Onion,2026-01-05,1126.39,Metric Tonnes,1942.18,Rs./Quintal,1,5,45.33,666.65,721.1842857142857
Punjab,Vegetables,Onion,2026-01-06,1346.25,Metric Tonnes,1816.47,Rs./Quintal,1,6,1126.39,921.38,786.8614285714286
Punjab,Vegetables,Onion,2026-01-07,1057.26,Metric Tonnes,1845.61,Rs./Quintal,1,7,1346.25,1010.08,847.5571428571429
Punjab,Vegetables,Onion,2026-01-08,936.45,Metric Tonnes,1867.62,Rs./Quintal,1,8,1057.26,639.46,854.2971428571428
Punjab,Vegetables,Onion,2026-01-09,943.37,Metric Tonnes,1857.81,Rs./Quintal,1,9,936.45,883.47,896.7242857142858
Punjab,Vegetables,Onion,2026-01-10,829.07,Metric Tonnes,1832.35,Rs./Quintal,1,10,943.37,881.92,905.2814285714286
Punjab,Vegetables,Onion,2026-01-11,30.36,Metric Tonnes,1849.19,Rs./Quintal,1,11,829.07,45.33,897.7314285714285
Punjab,Vegetables,Onion,2026-01-12,1234.15,Metric Tonnes,1753.95,Rs./Quintal,1,12,30.36,1126.39,895.5928571428573
Punjab,Vegetables,Onion,2026-01-13,1295.84,Metric Tonnes,1762.73,Rs./Quintal,1,13,1234.15,1346.25,910.9871428571429
Punjab,Vegetables,Onion,2026-01-14,980.1,Metric Tonnes,1919.47,Rs./Quintal,1,14,1295.84,1057.26,903.7857142857143
Punjab,Vegetables,Onion,2026-01-15,1110.08,Metric Tonnes,1790.64,Rs./Quintal,1,15,980.1,936.45,892.762857142857
Punjab,Vegetables,Onion,2026-01-16,982.4,Metric Tonnes,1811.12,Rs./Quintal,1,16,1110.08,943.37,917.5671428571428
Punjab,Vegetables,Onion,2026-01-17,726.83,Metric Tonnes,1916.27,Rs./Quintal,1,17,982.4,829.07,923.1428571428571
Punjab,Vegetables,Onion,2026-01-18,49.2,Metric Tonnes,1709.63,Rs./Quintal,1,18,726.83,30.36,908.5371428571428
Punjab,Vegetables,Onion,2026-01-19,1054.64,Metric Tonnes,1715.22,Rs./Quintal,1,19,49.2,1234.15,911.2285714285714
Punjab,Vegetables,Onion,2026-01-20,1260.6,Metric Tonnes,1678.0,Rs./Quintal,1,20,1054.64,1295.84,885.5842857142858
Punjab,Vegetables,Onion,2026-01-21,900.42,Metric Tonnes,1859.64,Rs./Quintal,1,21,1260.6,980.1,880.5500000000001
Punjab,Vegetables,Onion,2026-01-22,1062.26,Metric Tonnes,1848.28,Rs./Quintal,1,22,900.42,1110.08,869.1671428571428
Punjab,Vegetables,Onion,2026-01-23,739.59,Metric Tonnes,1787.03,Rs./Quintal,1,23,1062.26,982.4,862.3357142857143
Punjab,Vegetables,Onion,2026-01-24,855.79,Metric Tonnes,1863.33,Rs./Quintal,1,24,739.59,726.83,827.6485714285715
Punjab,Vegetables,Onion,2026-01-25,24.5,Metric Tonnes,1844.29,Rs./Quintal,1,25,855.79,49.2,846.0714285714286
Punjab,Vegetables,Onion,2026-01-26,1121.91,Metric Tonnes,1717.36,Rs./Quintal,1,26,24.5,1054.64,842.5428571428572
Punjab,Vegetables,Onion,2026-01-27,1123.16,Metric Tonnes,1876.67,Rs./Quintal,1,27,1121.91,1260.6,852.1528571428571
Punjab,Vegetables,Onion,2026-01-28,866.66,Metric Tonnes,1662.01,Rs./Quintal,1,28,1123.16,900.42,832.5185714285714
Punjab,Vegetables,Onion,2026-01-29,813.33,Metric Tonnes,1750.87,Rs./Quintal,1,29,866.66,1062.26,827.6957142857143
Punjab,Vegetables,Onion,2026-01-30,1104.8,Metric Tonnes,1825.8,Rs./Quintal,1,30,813.33,739.59,792.1342857142857
Punjab,Vegetables,Onion,2026-01-31,880.44,Metric Tonnes,1924.71,Rs./Quintal,1,31,1104.8,855.79,844.3071428571428
Punjab,Vegetables,Onion,2026-02-01,22.21,Metric Tonnes,1722.92,Rs./Quintal,2,32,880.44,24.5,847.8285714285714
Punjab,Vegetables,Onion,2026-02-02,1262.75,Metric Tonnes,1863.93,Rs./Quintal,2,33,22.21,1121.91,847.5014285714286
Punjab,Vegetables,Onion,2026-02-03,1087.62,Metric Tonnes,1755.46,Rs./Quintal,2,34,1262.75,1123.16,867.6214285714286
Punjab,Vegetables,Onion,2026-02-04,1460.28,Metric Tonnes,1722.93,Rs./Quintal,2,35,1087.62,866.66,862.5442857142858
Punjab,Vegetables,Onion,2026-02-05,1054.12,Metric Tonnes,1655.38,Rs./Quintal,2,36,1460.28,813.33,947.3471428571429
Punjab,Vegetables,Onion,2026-02-06,1199.73,Metric Tonnes,1670.39,Rs./Quintal,2,37,1054.12,1104.8,981.7457142857144
Punjab,Vegetables,Onion,2026-02-07,788.17,Metric Tonnes,1818.74,Rs./Quintal,2,38,1199.73,880.44,995.3071428571428
Punjab,Vegetables,Onion,2026-02-08,46.67,Metric Tonnes,1813.16,Rs./Quintal,2,39,788.17,22.21,982.1257142857141
Punjab,Vegetables,Onion,2026-02-09,1361.02,Metric Tonnes,1542.17,Rs./Quintal,2,40,46.67,1262.75,985.6199999999999
Punjab,Vegetables,Onion,2026-02-10,1509.07,Metric Tonnes,1581.14,Rs./Quintal,2,41,1361.02,1087.62,999.6585714285713
Punjab,Vegetables,Onion,2026-02-11,1072.93,Metric Tonnes,1654.92,Rs./Quintal,2,42,1509.07,1460.28,1059.8657142857141
Punjab,Vegetables,Onion,2026-02-12,746.27,Metric Tonnes,1437.86,Rs./Quintal,2,43,1072.93,1054.12,1004.53
Punjab,Vegetables,Onion,2026-02-13,5445.77,Metric Tonnes,803.42,Rs./Quintal,2,44,746.27,1199.73,960.5514285714286
Punjab,Vegetables,Onion,2026-02-14,785.71,Metric Tonnes,1704.7,Rs./Quintal,2,45,5445.77,788.17,1567.1285714285714
Punjab,Vegetables,Onion,2026-02-15,33.38,Metric Tonnes,1680.05,Rs./Quintal,2,46,785.71,46.67,1566.7771428571427
Punjab,Vegetables,Onion,2026-02-16,1138.9,Metric Tonnes,1725.01,Rs./Quintal,2,47,33.38,1361.02,1564.8785714285714
Punjab,Vegetables,Onion,2026-02-17,1201.82,Metric Tonnes,1624.35,Rs./Quintal,2,48,1138.9,1509.07,1533.1471428571429
Punjab,Vegetables,Onion,2026-02-18,1333.37,Metric Tonnes,1666.44,Rs./Quintal,2,49,1201.82,1072.93,1489.2542857142855
Punjab,Vegetables,Onion,2026-02-19,1188.08,Metric Tonnes,1636.32,Rs./Quintal,2,50,1333.37,746.27,1526.4600000000003
Punjab,Vegetables,Onion,2026-02-20,1229.26,Metric Tonnes,1682.48,Rs./Quintal,2,51,1188.08,5445.77,1589.5757142857144
Punjab,Vegetables,Onion,2026-02-21,1115.47,Metric Tonnes,1715.9,Rs./Quintal,2,52,1229.26,785.71,987.2171428571429
Punjab,Vegetables,Onion,2026-02-22,30.33,Metric Tonnes,1694.2,Rs./Quintal,2,53,1115.47,33.38,1034.3257142857142
Punjab,Vegetables,Onion,2026-02-23,1224.27,Metric Tonnes,1640.78,Rs./Quintal,2,54,30.33,1138.9,1033.8899999999999
Punjab,Vegetables,Onion,2026-02-24,1140.32,Metric Tonnes,1686.7,Rs./Quintal,2,55,1224.27,1201.82,1046.0857142857144
Punjab,Vegetables,Onion,2026-02-25,1305.14,Metric Tonnes,1642.28,Rs./Quintal,2,56,1140.32,1333.37,1037.3
Punjab,Vegetables,Onion,2026-02-26,1237.05,Metric Tonnes,1628.57,Rs./Quintal,2,57,1305.14,1188.08,1033.2671428571427
Punjab,Vegetables,Onion,2026-02-27,1235.4,Metric Tonnes,1648.09,Rs./Quintal,2,58,1237.05,1229.26,1040.2628571428572
Punjab,Vegetables,Onion,2026-02-28,847.1,Metric Tonnes,1711.06,Rs./Quintal,2,59,1235.4,1115.47,1041.1399999999999
Punjab,Vegetables,Onion,2026-03-01,34.56,Metric Tonnes,1669.04,Rs./Quintal,3,60,847.1,30.33,1002.8014285714287
Punjab,Vegetables,Onion,2026-03-02,1417.56,Metric Tonnes,1549.3,Rs./Quintal,3,61,34.56,1224.27,1003.4057142857143
Punjab,Vegetables,Onion,2026-03-03,1044.27,Metric Tonnes,1291.22,Rs./Quintal,3,62,1417.56,1140.32,1031.0185714285715
Punjab,Vegetables,Onion,2026-03-04,1391.93,Metric Tonnes,1580.1,Rs./Quintal,3,63,1044.27,1305.14,1017.2971428571428
Punjab,Vegetables,Onion,2026-03-05,1136.08,Metric Tonnes,1598.79,Rs./Quintal,3,64,1391.93,1237.05,1029.6957142857143
Punjab,Vegetables,Onion,2026-03-06,1242.17,Metric Tonnes,1566.11,Rs./Quintal,3,65,1136.08,1235.4,1015.2714285714285
Punjab,Vegetables,Onion,2026-03-07,885.85,Metric Tonnes,1687.83,Rs./Quintal,3,66,1242.17,847.1,1016.2385714285714
Punjab,Vegetables,Onion,2026-03-08,30.6,Metric Tonnes,1771.73,Rs./Quintal,3,67,885.85,34.56,1021.7742857142857
Punjab,Vegetables,Onion,2026-03-09,1290.05,Metric Tonnes,1534.14,Rs./Quintal,3,68,30.6,1417.56,1021.2085714285714
Punjab,Vegetables,Onion,2026-03-10,1225.51,Metric Tonnes,1366.46,Rs./Quintal,3,69,1290.05,1044.27,1002.9928571428571
Punjab,Vegetables,Onion,2026-03-11,1127.71,Metric Tonnes,1440.83,Rs./Quintal,3,70,1225.51,1391.93,1028.8842857142859
Punjab,Vegetables,Onion,2026-03-12,1201.71,Metric Tonnes,1359.24,Rs./Quintal,3,71,1127.71,1136.08,991.1385714285715
Punjab,Vegetables,Onion,2026-03-13,1131.31,Metric Tonnes,1382.5,Rs./Quintal,3,72,1201.71,1242.17,1000.5142857142857
Punjab,Vegetables,Onion,2026-03-14,924.68,Metric Tonnes,1537.77,Rs./Quintal,3,73,1131.31,885.85,984.6771428571428
Punjab,Vegetables,Onion,2026-03-15,37.65,Metric Tonnes,1633.74,Rs./Quintal,3,74,924.68,30.6,990.2242857142857
Punjab,Vegetables,Onion,2026-03-16,1693.38,Metric Tonnes,1296.72,Rs./Quintal,3,75,37.65,1290.05,991.2314285714285
Punjab,Vegetables,Onion,2026-03-17,1675.89,Metric Tonnes,1332.71,Rs./Quintal,3,76,1693.38,1225.51,1048.85
Punjab,Vegetables,Onion,2026-03-18,1556.92,Metric Tonnes,1383.86,Rs./Quintal,3,77,1675.89,1127.71,1113.19
Punjab,Vegetables,Onion,2026-03-19,1386.25,Metric Tonnes,1314.48,Rs./Quintal,3,78,1556.92,1201.71,1174.5057142857145
Punjab,Vegetables,Onion,2026-03-20,1350.97,Metric Tonnes,1312.46,Rs./Quintal,3,79,1386.25,1131.31,1200.8685714285714
Punjab,Vegetables,Onion,2026-03-21,398.48,Metric Tonnes,1321.08,Rs./Quintal,3,80,1350.97,924.68,1232.2485714285715
Punjab,Vegetables,Onion,2026-03-22,36.82,Metric Tonnes,1581.07,Rs./Quintal,3,81,398.48,37.65,1157.077142857143
Punjab,Vegetables,Onion,2026-03-23,1219.88,Metric Tonnes,1330.22,Rs./Quintal,3,82,36.82,1693.38,1156.9585714285715
Punjab,Vegetables,Onion,2026-03-24,1297.37,Metric Tonnes,1305.01,Rs./Quintal,3,83,1219.88,1675.89,1089.3157142857144
Punjab,Vegetables,Onion,2026-03-25,1250.1,Metric Tonnes,1323.7,Rs./Quintal,3,84,1297.37,1556.92,1035.2414285714287
Punjab,Vegetables,Onion,2026-03-26,1042.07,Metric Tonnes,1369.53,Rs./Quintal,3,85,1250.1,1386.25,991.41
Punjab,Vegetables,Onion,2026-03-27,1154.41,Metric Tonnes,1350.98,Rs./Quintal,3,86,1042.07,1350.97,942.2414285714285
Punjab,Vegetables,Onion,2026-03-28,730.48,Metric Tonnes,1549.72,Rs./Quintal,3,87,1154.41,398.48,914.1614285714285
Punjab,Vegetables,Onion,2026-03-29,31.27,Metric Tonnes,1612.89,Rs./Quintal,3,88,730.48,36.82,961.59
Punjab,Vegetables,Onion,2026-03-30,1349.5,Metric Tonnes,1274.25,Rs./Quintal,3,89,31.27,1219.88,960.7971428571428
Punjab,Vegetables,Onion,2026-03-31,1350.62,Metric Tonnes,1310.71,Rs./Quintal,3,90,1349.5,1297.37,979.3142857142858
Punjab,Vegetables,Onion,2026-04-01,1135.65,Metric Tonnes,1336.8,Rs./Quintal,4,91,1350.62,1250.1,986.9214285714285
