State/UT,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit,month,day_of_year,lag_1,lag_7,rolling_mean_7
Punjab,Vegetables,Onion,2025-02-11,666.7,Metric Tonnes,2107.74,Rs./Quintal,2,42,1999.62,2077.7,2086.7485714285717
Punjab,Vegetables,Onion,2025-02-12,441.24,Metric Tonnes,1912.61,Rs./Quintal,2,43,2107.74,2155.66,2091.04
Punjab,Vegetables,Onion,2025-02-13,749.4,Metric Tonnes,2229.39,Rs./Quintal,2,44,1912.61,2144.3,2056.3185714285714
Punjab,Vegetables,Onion,2025-02-14,789.38,Metric Tonnes,2236.48,Rs./Quintal,2,45,2229.39,1982.38,2068.4742857142855
Punjab,Vegetables,Onion,2025-02-15,598.43,Metric Tonnes,2459.83,Rs./Quintal,2,46,2236.48,2017.46,2104.7742857142857
Punjab,Vegetables,Onion,2025-02-16,35.85,Metric Tonnes,2393.67,Rs./Quintal,2,47,2459.83,2230.12,2167.97
Punjab,Vegetables,Onion,2025-02-17,1119.68,Metric Tonnes,2384.7,Rs./Quintal,2,48,2393.67,1999.62,2191.3342857142857
Punjab,Vegetables,Onion,2025-02-18,905.44,Metric Tonnes,2538.62,Rs./Quintal,2,49,2384.7,2107.74,2246.345714285714
Punjab,Vegetables,Onion,2025-02-19,856.87,Metric Tonnes,2205.36,Rs./Quintal,2,50,2538.62,1912.61,2307.9
Punjab,Vegetables,Onion,2025-02-20,663.12,Metric Tonnes,2296.47,Rs./Quintal,2,51,2205.36,2229.39,2349.7214285714285
Punjab,Vegetables,Onion,2025-02-21,1096.34,Metric Tonnes,2121.1,Rs./Quintal,2,52,2296.47,2236.48,2359.304285714286
Punjab,Vegetables,Onion,2025-02-22,484.83,Metric Tonnes,2186.92,Rs./Quintal,2,53,2121.1,2459.83,2342.8214285714284
Punjab,Vegetables,Onion,2025-02-23,59.3,Metric Tonnes,2584.49,Rs./Quintal,2,54,2186.92,2393.67,2303.8342857142857
Punjab,Vegetables,Onion,2025-02-24,1026.25,Metric Tonnes,2265.36,Rs./Quintal,2,55,2584.49,2384.7,2331.094285714286
Punjab,Vegetables,Onion,2025-02-25,826.57,Metric Tonnes,2318.25,Rs./Quintal,2,56,2265.36,2538.62,2314.0457142857144
Punjab,Vegetables,Onion,2025-02-26,718.91,Metric Tonnes,2205.16,Rs./Quintal,2,57,2318.25,2205.36,2282.5642857142857
Punjab,Vegetables,Onion,2025-02-27,949.53,Metric Tonnes,2172.31,Rs./Quintal,2,58,2205.16,2296.47,2282.535714285714
Punjab,Vegetables,Onion,2025-02-28,870.88,Metric Tonnes,2252.99,Rs./Quintal,2,59,2172.31,2121.1,2264.7985714285714
Punjab,Vegetables,Onion,2025-03-01,807.26,Metric Tonnes,2273.37,Rs./Quintal,3,60,2252.99,2186.92,2283.64
Punjab,Vegetables,Onion,2025-03-02,41.95,Metric Tonnes,2510.61,Rs./Quintal,3,61,2273.37,2584.49,2295.99
Punjab,Vegetables,Onion,2025-03-03,1099.25,Metric Tonnes,2152.81,Rs./Quintal,3,62,2510.61,2265.36,2285.4357142857143
Punjab,Vegetables,Onion,2025-03-04,813.01,Metric Tonnes,2010.07,Rs./Quintal,3,63,2152.81,2318.25,2269.3571428571427
Punjab,Vegetables,Onion,2025-03-05,328.03,Metric Tonnes,2309.05,Rs./Quintal,3,64,2010.07,2205.16,2225.3314285714287
Punjab,Vegetables,Onion,2025-03-06,671.54,Metric Tonnes,2228.16,Rs./Quintal,3,65,2309.05,2172.31,2240.172857142857
Punjab,Vegetables,Onion,2025-03-07,1307.31,Metric Tonnes,2031.97,Rs./Quintal,3,66,2228.16,2252.99,2248.1514285714284
Punjab,Vegetables,Onion,2025-03-08,733.14,Metric Tonnes,1861.92,Rs./Quintal,3,67,2031.97,2273.37,2216.577142857143
Punjab,Vegetables,Onion,2025-03-09,42.9,Metric Tonnes,2257.93,Rs./Quintal,3,68,1861.92,2510.61,2157.7985714285714
Punjab,Vegetables,Onion,2025-03-10,1561.42,Metric Tonnes,1954.19,Rs./Quintal,3,69,2257.93,2152.81,2121.7014285714286
Punjab,Vegetables,Onion,2025-03-11,1164.46,Metric Tonnes,2019.31,Rs./Quintal,3,70,1954.19,2010.07,2093.327142857143
Punjab,Vegetables,Onion,2025-03-12,934.84,Metric Tonnes,1857.22,Rs./Quintal,3,71,2019.31,2309.05,2094.6471428571426
Punjab,Vegetables,Onion,2025-03-13,1109.21,Metric Tonnes,1871.63,Rs./Quintal,3,72,1857.22,2228.16,2030.1000000000001
Punjab,Vegetables,Onion,2025-03-14,891.23,Metric Tonnes,1767.5,Rs./Quintal,3,73,1871.63,2031.97,1979.1671428571428
Punjab,Vegetables,Onion,2025-03-15,898.63,Metric Tonnes,1776.58,Rs./Quintal,3,74,1767.5,1861.92,1941.3857142857141
Punjab,Vegetables,Onion,2025-03-16,44.4,Metric Tonnes,2240.54,Rs./Quintal,3,75,1776.58,2257.93,1929.1942857142856
Punjab,Vegetables,Onion,2025-03-17,984.03,Metric Tonnes,1805.85,Rs./Quintal,3,76,2240.54,1954.19,1926.7100000000003
Punjab,Vegetables,Onion,2025-03-18,1188.28,Metric Tonnes,1761.52,Rs./Quintal,3,77,1805.85,2019.31,1905.5185714285715
Punjab,Vegetables,Onion,2025-03-19,1033.67,Metric Tonnes,1743.47,Rs./Quintal,3,78,1761.52,1857.22,1868.6914285714286
Punjab,Vegetables,Onion,2025-03-20,970.68,Metric Tonnes,1568.24,Rs./Quintal,3,79,1743.47,1871.63,1852.4414285714286
Punjab,Vegetables,Onion,2025-03-21,1099.31,Metric Tonnes,1531.44,Rs./Quintal,3,80,1568.24,1767.5,1809.1000000000001
Punjab,Vegetables,Onion,2025-03-22,1041.11,Metric Tonnes,1588.84,Rs./Quintal,3,81,1531.44,1776.58,1775.377142857143
Punjab,Vegetables,Onion,2025-03-23,48.75,Metric Tonnes,2116.0,Rs./Quintal,3,82,1588.84,2240.54,1748.5571428571432
Punjab,Vegetables,Onion,2025-03-24,1361.37,Metric Tonnes,1643.95,Rs./Quintal,3,83,2116.0,1805.85,1730.7657142857145
Punjab,Vegetables,Onion,2025-03-25,1158.26,Metric Tonnes,1516.64,Rs./Quintal,3,84,1643.95,1761.52,1707.6371428571426
Punjab,Vegetables,Onion,2025-03-26,1146.1,Metric Tonnes,1520.41,Rs./Quintal,3,85,1516.64,1743.47,1672.6542857142854
Punjab,Vegetables,Onion,2025-03-27,1209.32,Metric Tonnes,1394.58,Rs./Quintal,3,86,1520.41,1568.24,1640.7885714285715
Punjab,Vegetables,Onion,2025-03-28,1121.59,Metric Tonnes,1351.69,Rs./Quintal,3,87,1394.58,1531.44,1615.98
Punjab,Vegetables,Onion,2025-03-29,218.29,Metric Tonnes,1703.7,Rs./Quintal,3,88,1351.69,1588.84,1590.3014285714285
Punjab,Vegetables,Onion,2025-03-30,19.25,Metric Tonnes,1957.01,Rs./Quintal,3,89,1703.7,2116.0,1606.7099999999998
Punjab,Vegetables,Onion,2025-03-31,496.98,Metric Tonnes,1699.01,Rs./Quintal,3,90,1957.01,1643.95,1583.997142857143
Punjab,Vegetables,Onion,2025-04-01,939.69,Metric Tonnes,1432.31,Rs./Quintal,4,91,1699.01,1516.64,1591.8628571428574
Punjab,Vegetables,Onion,2025-04-02,636.66,Metric Tonnes,1532.72,Rs./Quintal,4,92,1432.31,1520.41,1579.8157142857144
Punjab,Vegetables,Onion,2025-04-03,855.89,Metric Tonnes,1344.52,Rs./Quintal,4,93,1532.72,1394.58,1581.5742857142855
Punjab,Vegetables,Onion,2025-04-04,1280.78,Metric Tonnes,1382.34,Rs./Quintal,4,94,1344.52,1351.69,1574.422857142857
Punjab,Vegetables,Onion,2025-04-05,938.9,Metric Tonnes,1384.8,Rs./Quintal,4,95,1382.34,1703.7,1578.8014285714287
Punjab,Vegetables,Onion,2025-04-06,50.0,Metric Tonnes,1719.4,Rs./Quintal,4,96,1384.8,1957.01,1533.2442857142855
Punjab,Vegetables,Onion,2025-04-07,1408.76,Metric Tonnes,1255.63,Rs./Quintal,4,97,1719.4,1699.01,1499.3
Punjab,Vegetables,Onion,2025-04-08,1240.2,Metric Tonnes,1359.84,Rs./Quintal,4,98,1255.63,1432.31,1435.9599999999998
Punjab,Vegetables,Onion,2025-04-09,747.38,Metric Tonnes,1414.61,Rs./Quintal,4,99,1359.84,1532.72,1425.607142857143
Punjab,Vegetables,Onion,2025-04-10,2088.18,Metric Tonnes,1239.64,Rs./Quintal,4,100,1414.61,1344.52,1408.734285714286
Punjab,Vegetables,Onion,2025-04-11,1287.53,Metric Tonnes,1288.1,Rs./Quintal,4,101,1239.64,1382.34,1393.7514285714285
Punjab,Vegetables,Onion,2025-04-12,867.48,Metric Tonnes,1234.81,Rs./Quintal,4,102,1288.1,1384.8,1380.2885714285715
Punjab,Vegetables,Onion,2025-04-13,48.11,Metric Tonnes,2017.83,Rs./Quintal,4,103,1234.81,1719.4,1358.8614285714286
Punjab,Vegetables,Onion,2025-04-14,1526.73,Metric Tonnes,1221.75,Rs./Quintal,4,104,2017.83,1255.63,1401.4942857142855
Punjab,Vegetables,Onion,2025-04-15,1641.02,Metric Tonnes,1233.93,Rs./Quintal,4,105,1221.75,1359.84,1396.6542857142854
Punjab,Vegetables,Onion,2025-04-16,1188.97,Metric Tonnes,1140.97,Rs./Quintal,4,106,1233.93,1414.61,1378.6671428571426
Punjab,Vegetables,Onion,2025-04-17,1016.99,Metric Tonnes,1104.42,Rs./Quintal,4,107,1140.97,1239.64,1339.5757142857144
Punjab,Vegetables,Onion,2025-04-18,1154.45,Metric Tonnes,1129.33,Rs./Quintal,4,108,1104.42,1288.1,1320.2585714285713
Punjab,Vegetables,Onion,2025-04-19,1019.65,Metric Tonnes,1154.56,Rs./Quintal,4,109,1129.33,1234.81,1297.5771428571427
Punjab,Vegetables,Onion,2025-04-20,49.85,Metric Tonnes,1486.36,Rs./Quintal,4,110,1154.56,2017.83,1286.1128571428574
Punjab,Vegetables,Onion,2025-04-21,1813.58,Metric Tonnes,1090.06,Rs./Quintal,4,111,1486.36,1221.75,1210.1885714285713
Punjab,Vegetables,Onion,2025-04-22,1563.67,Metric Tonnes,1071.55,Rs./Quintal,4,112,1090.06,1233.93,1191.3757142857141
Punjab,Vegetables,Onion,2025-04-23,1636.39,Metric Tonnes,1022.0,Rs./Quintal,4,113,1071.55,1140.97,1168.1785714285713
Punjab,Vegetables,Onion,2025-04-24,1219.29,Metric Tonnes,1109.55,Rs./Quintal,4,114,1022.0,1104.42,1151.1828571428573
Punjab,Vegetables,Onion,2025-04-25,1487.15,Metric Tonnes,1078.04,Rs./Quintal,4,115,1109.55,1129.33,1151.9157142857143
Punjab,Vegetables,Onion,2025-04-26,1642.77,Metric Tonnes,1034.42,Rs./Quintal,4,116,1078.04,1154.56,1144.5885714285714
Punjab,Vegetables,Onion,2025-04-27,88.95,Metric Tonnes,1344.58,Rs./Quintal,4,117,1034.42,1486.36,1127.4257142857143
Punjab,Vegetables,Onion,2025-04-28,1660.62,Metric Tonnes,1030.18,Rs./Quintal,4,118,1344.58,1090.06,1107.1714285714286
Punjab,Vegetables,Onion,2025-04-29,1266.43,Metric Tonnes,971.46,Rs./Quintal,4,119,1030.18,1071.55,1098.6171428571429
Punjab,Vegetables,Onion,2025-04-30,1247.34,Metric Tonnes,1002.04,Rs./Quintal,4,120,971.46,1022.0,1084.3185714285714
Punjab,Vegetables,Onion,2025-05-01,1768.72,Metric Tonnes,1004.89,Rs./Quintal,5,121,1002.04,1109.55,1081.4671428571428
Punjab,Vegetables,Onion,2025-05-02,1100.24,Metric Tonnes,1069.25,Rs./Quintal,5,122,1004.89,1078.04,1066.5157142857145
Punjab,Vegetables,Onion,2025-05-03,868.99,Metric Tonnes,1018.04,Rs./Quintal,5,123,1069.25,1034.42,1065.26
Punjab,Vegetables,Onion,2025-05-04,54.48,Metric Tonnes,1312.63,Rs./Quintal,5,124,1018.04,1344.58,1062.92
Punjab,Vegetables,Onion,2025-05-05,1846.95,Metric Tonnes,912.04,Rs./Quintal,5,125,1312.63,1030.18,1058.3557142857142
Punjab,Vegetables,Onion,2025-05-06,1674.02,Metric Tonnes,1059.09,Rs./Quintal,5,126,912.04,971.46,1041.4785714285715
Punjab,Vegetables,Onion,2025-05-07,994.47,Metric Tonnes,1162.64,Rs./Quintal,5,127,1059.09,1002.04,1053.9971428571428
Punjab,Vegetables,Onion,2025-05-08,1202.39,Metric Tonnes,1148.27,Rs./Quintal,5,128,1162.64,1004.89,1076.94
Punjab,Vegetables,Onion,2025-05-09,1860.1,Metric Tonnes,1133.77,Rs./Quintal,5,129,1148.27,1069.25,1097.422857142857
Punjab,Vegetables,Onion,2025-05-10,2071.56,Metric Tonnes,1163.69,Rs./Quintal,5,130,1133.77,1018.04,1106.6399999999999
Punjab,Vegetables,Onion,2025-05-11,50.36,Metric Tonnes,1325.87,Rs./Quintal,5,131,1163.69,1312.63,1127.447142857143
Punjab,Vegetables,Onion,2025-05-12,3110.23,Metric Tonnes,1120.61,Rs./Quintal,5,132,1325.87,912.04,1129.3385714285712
Punjab,Vegetables,Onion,2025-05-13,1931.79,Metric Tonnes,1113.05,Rs./Quintal,5,133,1120.61,1059.09,1159.1342857142859
Punjab,Vegetables,Onion,2025-05-14,1219.8,Metric Tonnes,1080.2,Rs./Quintal,5,134,1113.05,1162.64,1166.8428571428572
Punjab,Vegetables,Onion,2025-05-15,1407.08,Metric Tonnes,1114.33,Rs./Quintal,5,135,1080.2,1148.27,1155.0657142857142
Punjab,Vegetables,Onion,2025-05-16,1492.82,Metric Tonnes,1063.11,Rs./Quintal,5,136,1114.33,1133.77,1150.217142857143
Punjab,Vegetables,Onion,2025-05-17,735.96,Metric Tonnes,1099.76,Rs./Quintal,5,137,1063.11,1163.69,1140.1228571428571
Punjab,Vegetables,Onion,2025-05-18,49.95,Metric Tonnes,1327.13,Rs./Quintal,5,138,1099.76,1325.87,1130.99
Punjab,Vegetables,Onion,2025-05-19,1134.64,Metric Tonnes,1074.3,Rs./Quintal,5,139,1327.13,1120.61,1131.1699999999998
Punjab,Vegetables,Onion,2025-05-20,1752.18,Metric Tonnes,1085.9,Rs./Quintal,5,140,1074.3,1113.05,1124.5542857142857
Punjab,Vegetables,Onion,2025-05-21,1418.3,Metric Tonnes,1026.02,Rs./Quintal,5,141,1085.9,1080.2,1120.6757142857143
Punjab,Vegetables,Onion,2025-05-22,1565.56,Metric Tonnes,996.53,Rs./Quintal,5,142,1026.02,1114.33,1112.935714285714
Punjab,Vegetables,Onion,2025-05-23,849.71,Metric Tonnes,1142.93,Rs./Quintal,5,143,996.53,1063.11,1096.107142857143
Punjab,Vegetables,Onion,2025-05-24,665.88,Metric Tonnes,1102.24,Rs./Quintal,5,144,1142.93,1099.76,1107.51
Punjab,Vegetables,Onion,2025-05-25,78.5,Metric Tonnes,1241.46,Rs./Quintal,5,145,1102.24,1327.13,1107.8642857142856
Punjab,Vegetables,Onion,2025-05-26,2598.57,Metric Tonnes,981.99,Rs./Quintal,5,146,1241.46,1074.3,1095.6257142857144
Punjab,Vegetables,Onion,2025-05-27,811.12,Metric Tonnes,1028.97,Rs./Quintal,5,147,981.99,1085.9,1082.4385714285713
Punjab,Vegetables,Onion,2025-05-28,923.27,Metric Tonnes,998.75,Rs./Quintal,5,148,1028.97,1026.02,1074.3057142857144
Punjab,Vegetables,Onion,2025-05-29,912.67,Metric Tonnes,1091.11,Rs./Quintal,5,149,998.75,996.53,1070.41
Punjab,Vegetables,Onion,2025-05-30,594.39,Metric Tonnes,1087.0,Rs./Quintal,5,150,1091.11,1142.93,1083.9214285714286
Punjab,Vegetables,Onion,2025-05-31,845.62,Metric Tonnes,1045.41,Rs./Quintal,5,151,1087.0,1102.24,1075.9314285714286
Punjab,Vegetables,Onion,2025-06-01,38.89,Metric Tonnes,1249.45,Rs./Quintal,6,152,1045.41,1241.46,1067.8128571428572
Punjab,Vegetables,Onion,2025-06-02,1712.65,Metric Tonnes,951.74,Rs./Quintal,6,153,1249.45,981.99,1068.9542857142858
Punjab,Vegetables,Onion,2025-06-03,1415.53,Metric Tonnes,1019.93,Rs./Quintal,6,154,951.74,1028.97,1064.6328571428571
Punjab,Vegetables,Onion,2025-06-04,1154.04,Metric Tonnes,1053.6,Rs./Quintal,6,155,1019.93,998.75,1063.3414285714284
Punjab,Vegetables,Onion,2025-06-05,1172.67,Metric Tonnes,1077.93,Rs./Quintal,6,156,1053.6,1091.11,1071.1771428571428
Punjab,Vegetables,Onion,2025-06-06,875.91,Metric Tonnes,1089.86,Rs./Quintal,6,157,1077.93,1087.0,1069.2942857142857
Punjab,Vegetables,Onion,2025-06-07,897.66,Metric Tonnes,1071.31,Rs./Quintal,6,158,1089.86,1045.41,1069.702857142857
Punjab,Vegetables,Onion,2025-06-08,45.8,Metric Tonnes,1045.2,Rs./Quintal,6,159,1071.31,1249.45,1073.402857142857
Punjab,Vegetables,Onion,2025-06-09,1156.06,Metric Tonnes,1024.8,Rs./Quintal,6,160,1045.2,951.74,1044.2242857142858
Punjab,Vegetables,Onion,2025-06-10,793.95,Metric Tonnes,1090.88,Rs./Quintal,6,161,1024.8,1019.93,1054.6614285714284
Punjab,Vegetables,Onion,2025-06-11,1073.8,Metric Tonnes,1075.32,Rs./Quintal,6,162,1090.88,1053.6,1064.797142857143
Punjab,Vegetables,Onion,2025-06-12,1113.05,Metric Tonnes,986.36,Rs./Quintal,6,163,1075.32,1077.93,1067.9
Punjab,Vegetables,Onion,2025-06-13,1105.84,Metric Tonnes,1036.23,Rs./Quintal,6,164,986.36,1089.86,1054.8185714285714
Punjab,Vegetables,Onion,2025-06-14,540.93,Metric Tonnes,1119.51,Rs./Quintal,6,165,1036.23,1071.31,1047.1571428571428
Punjab,Vegetables,Onion,2025-06-15,41.0,Metric Tonnes,1256.83,Rs./Quintal,6,166,1119.51,1045.2,1054.0428571428572
Punjab,Vegetables,Onion,2025-06-16,1497.11,Metric Tonnes,1074.56,Rs./Quintal,6,167,1256.83,1024.8,1084.2757142857142
Punjab,Vegetables,Onion,2025-06-17,1103.74,Metric Tonnes,1105.92,Rs./Quintal,6,168,1074.56,1090.88,1091.3842857142856
Punjab,Vegetables,Onion,2025-06-18,915.53,Metric Tonnes,1131.52,Rs./Quintal,6,169,1105.92,1075.32,1093.532857142857
Punjab,Vegetables,Onion,2025-06-19,984.08,Metric Tonnes,1143.47,Rs./Quintal,6,170,1131.52,986.36,1101.5614285714285
Punjab,Vegetables,Onion,2025-06-20,1254.34,Metric Tonnes,1056.68,Rs./Quintal,6,171,1143.47,1036.23,1124.0057142857142
Punjab,Vegetables,Onion,2025-06-21,963.12,Metric Tonnes,1210.69,Rs./Quintal,6,172,1056.68,1119.51,1126.9271428571428
Punjab,Vegetables,Onion,2025-06-22,69.64,Metric Tonnes,1156.55,Rs./Quintal,6,173,1210.69,1256.83,1139.952857142857
Punjab,Vegetables,Onion,2025-06-23,1082.87,Metric Tonnes,1170.52,Rs./Quintal,6,174,1156.55,1074.56,1125.6271428571429
Punjab,Vegetables,Onion,2025-06-24,756.27,Metric Tonnes,1186.13,Rs./Quintal,6,175,1170.52,1105.92,1139.3357142857144
Punjab,Vegetables,Onion,2025-06-25,886.62,Metric Tonnes,1265.8,Rs./Quintal,6,176,1186.13,1131.52,1150.7942857142857
Punjab,Vegetables,Onion,2025-06-26,815.7,Metric Tonnes,1241.15,Rs./Quintal,6,177,1265.8,1143.47,1169.9771428571428
Punjab,Vegetables,Onion,2025-06-27,996.68,Metric Tonnes,1262.5,Rs./Quintal,6,178,1241.15,1056.68,1183.9314285714286
Punjab,Vegetables,Onion,2025-06-28,596.95,Metric Tonnes,1260.5,Rs./Quintal,6,179,1262.5,1210.69,1213.3342857142857
Punjab,Vegetables,Onion,2025-06-29,49.9,Metric Tonnes,1582.97,Rs./Quintal,6,180,1260.5,1156.55,1220.45
Punjab,Vegetables,Onion,2025-06-30,1184.17,Metric Tonnes,1363.84,Rs./Quintal,6,181,1582.97,1170.52,1281.3671428571429
Punjab,Vegetables,Onion,2025-07-01,906.28,Metric Tonnes,1364.69,Rs./Quintal,7,182,1363.84,1186.13,1308.9842857142855
Punjab,Vegetables,Onion,2025-07-02,785.34,Metric Tonnes,1388.69,Rs./Quintal,7,183,1364.69,1265.8,1334.4928571428572
Punjab,Vegetables,Onion,2025-07-03,621.71,Metric Tonnes,1478.21,Rs./Quintal,7,184,1388.69,1241.15,1352.0485714285714
Punjab,Vegetables,Onion,2025-07-04,1040.06,Metric Tonnes,1380.74,Rs./Quintal,7,185,1478.21,1262.5,1385.9142857142858
Punjab,Vegetables,Onion,2025-07-05,308.62,Metric Tonnes,1440.69,Rs./Quintal,7,186,1380.74,1260.5,1402.8057142857144
Punjab,Vegetables,Onion,2025-07-06,36.5,Metric Tonnes,1409.86,Rs./Quintal,7,187,1440.69,1582.97,1428.5471428571432
Punjab,Vegetables,Onion,2025-07-07,769.6,Metric Tonnes,1307.39,Rs./Quintal,7,188,1409.86,1363.84,1403.8171428571427
Punjab,Vegetables,Onion,2025-07-08,795.28,Metric Tonnes,1334.52,Rs./Quintal,7,189,1307.39,1364.69,1395.7528571428572
Punjab,Vegetables,Onion,2025-07-09,732.66,Metric Tonnes,1422.46,Rs./Quintal,7,190,1334.52,1388.69,1391.4428571428573
Punjab,Vegetables,Onion,2025-07-10,808.92,Metric Tonnes,1347.5,Rs./Quintal,7,191,1422.46,1478.21,1396.267142857143
Punjab,Vegetables,Onion,2025-07-11,571.88,Metric Tonnes,1391.09,Rs./Quintal,7,192,1347.5,1380.74,1377.5942857142857
Punjab,Vegetables,Onion,2025-07-12,897.96,Metric Tonnes,1225.16,Rs./Quintal,7,193,1391.09,1440.69,1379.0728571428572
Punjab,Vegetables,Onion,2025-07-13,39.7,Metric Tonnes,1658.44,Rs./Quintal,7,194,1225.16,1409.86,1348.282857142857
Punjab,Vegetables,Onion,2025-07-14,968.15,Metric Tonnes,1385.34,Rs./Quintal,7,195,1658.44,1307.39,1383.794285714286
Punjab,Vegetables,Onion,2025-07-15,815.02,Metric Tonnes,1332.62,Rs./Quintal,7,196,1385.34,1334.52,1394.93
Punjab,Vegetables,Onion,2025-07-16,751.91,Metric Tonnes,1455.27,Rs./Quintal,7,197,1332.62,1422.46,1394.6585714285716
Punjab,Vegetables,Onion,2025-07-17,806.83,Metric Tonnes,1531.24,Rs./Quintal,7,198,1455.27,1347.5,1399.3457142857144
Punjab,Vegetables,Onion,2025-07-18,1036.23,Metric Tonnes,1449.95,Rs./Quintal,7,199,1531.24,1391.09,1425.5942857142857
Punjab,Vegetables,Onion,2025-07-19,572.83,Metric Tonnes,1451.7,Rs./Quintal,7,200,1449.95,1225.16,1434.002857142857
Punjab,Vegetables,Onion,2025-07-20,47.8,Metric Tonnes,1701.46,Rs./Quintal,7,201,1451.7,1658.44,1466.3657142857141
Punjab,Vegetables,Onion,2025-07-21,1057.31,Metric Tonnes,1299.8,Rs./Quintal,7,202,1701.46,1385.34,1472.5114285714283
Punjab,Vegetables,Onion,2025-07-22,1032.58,Metric Tonnes,1354.92,Rs./Quintal,7,203,1299.8,1332.62,1460.2914285714287
Punjab,Vegetables,Onion,2025-07-23,659.04,Metric Tonnes,1574.31,Rs./Quintal,7,204,1354.92,1455.27,1463.4771428571428
Punjab,Vegetables,Onion,2025-07-24,873.43,Metric Tonnes,1409.66,Rs./Quintal,7,205,1574.31,1531.24,1480.482857142857
Punjab,Vegetables,Onion,2025-07-25,818.32,Metric Tonnes,1454.34,Rs./Quintal,7,206,1409.66,1449.95,1463.1142857142856
Punjab,Vegetables,Onion,2025-07-26,821.64,Metric Tonnes,1408.53,Rs./Quintal,7,207,1454.34,1451.7,1463.7414285714287
Punjab,Vegetables,Onion,2025-07-27,29.5,Metric Tonnes,1642.37,Rs./Quintal,7,208,1408.53,1701.46,1457.5742857142857
Punjab,Vegetables,Onion,2025-07-28,1201.7,Metric Tonnes,1359.32,Rs./Quintal,7,209,1642.37,1299.8,1449.1328571428571
Punjab,Vegetables,Onion,2025-07-29,850.04,Metric Tonnes,1393.99,Rs./Quintal,7,210,1359.32,1354.92,1457.6357142857141
Punjab,Vegetables,Onion,2025-07-30,878.35,Metric Tonnes,1401.76,Rs./Quintal,7,211,1393.99,1574.31,1463.217142857143
Punjab,Vegetables,Onion,2025-07-31,518.62,Metric Tonnes,1256.75,Rs./Quintal,7,212,1401.76,1409.66,1438.5671428571427
Punjab,Vegetables,Onion,2025-08-01,577.47,Metric Tonnes,1341.48,Rs./Quintal,8,213,1256.75,1454.34,1416.722857142857
Punjab,Vegetables,Onion,2025-08-02,653.89,Metric Tonnes,1329.94,Rs./Quintal,8,214,1341.48,1408.53,1400.6000000000001
Punjab,Vegetables,Onion,2025-08-03,31.7,Metric Tonnes,1517.35,Rs./Quintal,8,215,1329.94,1642.37,1389.372857142857
Punjab,Vegetables,Onion,2025-08-04,1135.85,Metric Tonnes,1165.93,Rs./Quintal,8,216,1517.35,1359.32,1371.5128571428572
Punjab,Vegetables,Onion,2025-08-05,1108.74,Metric Tonnes,1150.2,Rs./Quintal,8,217,1165.93,1393.99,1343.8857142857144
Punjab,Vegetables,Onion,2025-08-06,764.96,Metric Tonnes,1316.91,Rs./Quintal,8,218,1150.2,1401.76,1309.0585714285714
Punjab,Vegetables,Onion,2025-08-07,585.52,Metric Tonnes,1295.96,Rs./Quintal,8,219,1316.91,1256.75,1296.9371428571428
Punjab,Vegetables,Onion,2025-08-08,932.18,Metric Tonnes,1296.88,Rs./Quintal,8,220,1295.96,1341.48,1302.5385714285715
Punjab,Vegetables,Onion,2025-08-09,754.71,Metric Tonnes,1283.72,Rs./Quintal,8,221,1296.88,1329.94,1296.1671428571428
Punjab,Vegetables,Onion,2025-08-10,57.05,Metric Tonnes,1574.16,Rs./Quintal,8,222,1283.72,1517.35,1289.564285714286
Punjab,Vegetables,Onion,2025-08-11,1027.13,Metric Tonnes,1226.77,Rs./Quintal,8,223,1574.16,1165.93,1297.68
Punjab,Vegetables,Onion,2025-08-12,908.49,Metric Tonnes,1364.05,Rs./Quintal,8,224,1226.77,1150.2,1306.3714285714286
Punjab,Vegetables,Onion,2025-08-13,694.62,Metric Tonnes,1462.35,Rs./Quintal,8,225,1364.05,1316.91,1336.9214285714286
Punjab,Vegetables,Onion,2025-08-14,757.88,Metric Tonnes,1401.47,Rs./Quintal,8,226,1462.35,1295.96,1357.6985714285715
Punjab,Vegetables,Onion,2025-08-15,850.82,Metric Tonnes,1404.78,Rs./Quintal,8,227,1401.47,1296.88,1372.7714285714285
Punjab,Vegetables,Onion,2025-08-16,593.54,Metric Tonnes,1271.7,Rs./Quintal,8,228,1404.78,1283.72,1388.1857142857145
Punjab,Vegetables,Onion,2025-08-17,63.7,Metric Tonnes,1637.6,Rs./Quintal,8,229,1271.7,1574.16,1386.4685714285713
Punjab,Vegetables,Onion,2025-08-18,923.63,Metric Tonnes,1362.14,Rs./Quintal,8,230,1637.6,1226.77,1395.5314285714285
Punjab,Vegetables,Onion,2025-08-19,1044.64,Metric Tonnes,1467.8,Rs./Quintal,8,231,1362.14,1364.05,1414.8700000000001
Punjab,Vegetables,Onion,2025-08-20,778.0,Metric Tonnes,1475.33,Rs./Quintal,8,232,1467.8,1462.35,1429.6914285714286
Punjab,Vegetables,Onion,2025-08-21,735.14,Metric Tonnes,1411.6,Rs./Quintal,8,233,1475.33,1401.47,1431.5457142857142
Punjab,Vegetables,Onion,2025-08-22,833.33,Metric Tonnes,1321.32,Rs./Quintal,8,234,1411.6,1404.78,1432.9928571428572
Punjab,Vegetables,Onion,2025-08-23,843.9,Metric Tonnes,1312.62,Rs./Quintal,8,235,1321.32,1271.7,1421.07
